egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083
293893,886.821429,61564.0,37.0,46.0,102.0,90.0,57.0,UNDEFINED,30.09,False,0.0,40.0,40.0,42.0,44.0,66.0,423,151,2022.0,449,91,1,1,1.0,40183AF3CBFD3952242FCCF88787A050,30010203,"1316,1386,11923",【京东超市】力士(LUX)精华发膜 新活炫亮200ml,"{""商品名称"":""力士发膜"",""商品编号"":""293893"",""商品毛重"":""270.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""发膜"",""适合发质"":""所有发质"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 00:49:12.717,满减:满199.00减100.00,2016-08-31,发膜,0,1848.0,0.0,60228.0,951.0,385.0,97.0,0.0,力士发膜,3,3.0,0.0,0.0,0.0,力士,LUX,293893,3.0,1.0,0.0,0.0,"""净含量"":""200mL以下""",453.0,0,0.0,"""商品名称"":""力士发膜""",3,"""商品毛重"":""270.00g""",14,"""功效"":""柔顺/滋养，补水/保湿""",60.0,"""商品产地"":""合肥""",6,0,0.0,"""性别"":""通用""",2119.0,32.0,0.0,3.0,4.0,10.0,6.0,0.0,107.0
1530762,597.857143,721.0,50.0,57.0,76.0,101.0,85.0,UNDEFINED,30.09,False,0.0,60.0,65.0,67.0,74.0,98.0,2448,1283,7747.0,449,173,1,1,1.0,97E95A42BF1C135261920818DDF23618,30010203,"1316,1386,11923",【京东超市】力士(LUX)精华发膜 菁油臻润200ml,"{""商品名称"":""力士发膜"",""商品编号"":""1530762"",""商品毛重"":""280.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""发膜"",""适合发质"":""所有发质"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 00:42:07.783,满减:满199.00减100.00,2016-08-31,发膜,0,1848.0,0.0,708.0,6.0,7.0,98.0,0.0,力士发膜,3,3.0,0.0,0.0,0.0,力士,LUX,1530762,3.0,1.0,0.0,0.0,"""净含量"":""200mL以下""",453.0,0,0.0,"""商品名称"":""力士发膜""",3,"""商品毛重"":""280.00g""",21,"""功效"":""柔顺/滋养，补水/保湿""",60.0,"""商品产地"":""合肥""",6,0,0.0,"""性别"":""通用""",2119.0,32.0,0.0,3.0,5.0,10.0,6.0,0.0,107.0
293892,529.214286,103228.0,19.0,16.0,15.0,288.0,19.0,UNDEFINED,21.5,False,0.0,31.0,39.0,46.0,53.0,77.0,423,151,2022.0,449,91,1,1,1.0,0E6C00753191D7F3DD4D4737FDB60A55,30010315,"1316,1386,11923",【京东超市】力士(LUX)精华发膜 水润丝滑200ml,"{""商品名称"":""力士发膜"",""商品编号"":""293892"",""商品毛重"":""280.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""发膜"",""适合发质"":""干性，所有发质"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 01:00:38.790,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,1848.0,0.0,100891.0,1648.0,689.0,97.0,0.0,力士发膜,2,2.0,0.0,0.0,0.0,力士,LUX,293892,2.0,0.0,0.0,0.0,"""净含量"":""200mL以下""",8.0,0,0.0,"""商品名称"":""力士发膜""",2,"""商品毛重"":""280.00g""",4,"""功效"":""柔顺/滋养，补水/保湿""",3.0,"""商品产地"":""合肥""",3,0,0.0,"""性别"":""通用""",31.0,8.0,0.0,2.0,2.0,3.0,3.0,0.0,30.0
293893,886.821429,61564.0,15.0,17.0,28.0,289.0,16.0,UNDEFINED,30.09,False,0.0,40.0,40.0,42.0,44.0,66.0,423,151,2022.0,449,91,1,1,1.0,40183AF3CBFD3952242FCCF88787A050,30010315,"1316,1386,11923",【京东超市】力士(LUX)精华发膜 新活炫亮200ml,"{""商品名称"":""力士发膜"",""商品编号"":""293893"",""商品毛重"":""270.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""发膜"",""适合发质"":""所有发质"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 01:00:24.127,满减:满199.00减100.00,2016-08-31,null,0,1848.0,0.0,60228.0,951.0,385.0,97.0,0.0,力士发膜,2,2.0,0.0,0.0,0.0,力士,LUX,293893,2.0,0.0,0.0,0.0,"""净含量"":""200mL以下""",8.0,0,0.0,"""商品名称"":""力士发膜""",2,"""商品毛重"":""270.00g""",1,"""功效"":""柔顺/滋养，补水/保湿""",3.0,"""商品产地"":""合肥""",3,0,0.0,"""性别"":""通用""",31.0,8.0,0.0,2.0,1.0,3.0,3.0,0.0,30.0
338977,1692.821429,3150.0,645.0,0.0,545.0,418.0,282.0,DOVE SHAMPOO/多芬 洗发,15.9,False,0.0,160.0,174.0,188.0,228.0,329.0,1257,5,9739.0,449,179,1,1,1.0,5E642E161D8ED35540816CF990EF3529,30010202,"1316,1386,11922",【京东超市】多芬(DOVE)洗发乳 滋养水润200ml(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""338977"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""所有人群"",""适合发质"":""干性"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:52.010,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,2740.0,0.0,3100.0,39.0,11.0,99.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,338977,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""所有人群""",4142.0,"""性别"":""通用""",6386.0,11.0,0.0,1.0,11.0,11.0,21.0,96.0,132.0
339245,954.607143,26406.0,524.0,0.0,436.0,509.0,457.0,DOVE SHAMPOO/多芬 洗发,26.9,False,0.0,119.0,128.0,137.0,160.0,206.0,12168,196,190422.0,449,483,0,1,1.0,70D0EBFBB6DF6A5C161406DDE5622428,30010202,"1316,1386,11922",【京东超市】多芬(Dove)密集滋养修护洗发乳400ml (新老包装随机发货),"{""商品名称"":""多芬洗发"",""商品编号"":""339245"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:15:56.553,限制:此价格不与套装优惠同时享受,2016-08-31,null,True,2740.0,0.0,25839.0,416.0,151.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,339245,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""450.00g""",73,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,4.0,11.0,21.0,60.0,132.0
339252,714.107143,8590.0,718.0,825.0,871.0,849.0,1023.0,DOVE SHAMPOO/多芬 洗发,40.59,False,0.0,44.0,50.0,52.0,66.0,95.0,12168,196,190422.0,449,483,0,1,1.0,BD0D26E2CCD880803B7E8725B6D65709,30010202,"1316,1386,11922",【京东超市】多芬(DOVE)洗发乳 染烫损伤理护400ml(新旧包装随机发放)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""339252"",""商品毛重"":""450.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，染烫修护"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:59.987,限制:此价格不与套装优惠同时享受,2016-08-31,null,True,2740.0,0.0,8355.0,189.0,46.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,339252,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""450.00g""",73,"""功效"":""柔顺/滋养，补水/保湿，染烫修护""",7.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,4.0,0.0,21.0,60.0,132.0
339256,1298.678571,1134.0,905.0,967.0,959.0,1130.0,660.0,DOVE SHAMPOO/多芬 洗发,15.9,False,0.0,58.0,61.0,64.0,76.0,105.0,1257,5,9739.0,449,179,1,1,1.0,D081BBD5EC364F98D997CC9FE2AB04B3,30010202,"1316,1386,11922",【京东超市】多芬(Dove)日常滋养修护洗发乳200ml (新老包装随机发货),"{""商品名称"":""多芬洗发"",""商品编号"":""339256"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:19.210,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,2740.0,0.0,1112.0,18.0,4.0,98.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,339256,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,11.0,0.0,1.0,11.0,11.0,21.0,60.0,132.0
528479,3782.0,42784.0,93.0,0.0,125.0,59.0,102.0,DOVE SHAMPOO/多芬 洗发,65.89,False,0.0,528.0,569.0,608.0,710.0,999.0,12168,196,190422.0,449,483,1,1,1.0,560E67846DF5FB67B4F5EAD291FE49C7,30010202,"1316,1386,11922",多芬(Dove)日常滋养修护洗发乳700ml (新老包装随机发货),"{""商品名称"":""多芬洗发"",""商品编号"":""528479"",""商品毛重"":""0.8kg"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""401ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:07.757,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,41693.0,818.0,273.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,528479,1.0,2.0,1.0,0.0,"""净含量"":""401ml-750ml""",2583.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""0.8kg""",348,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,70.0,0.0,1.0,9.0,11.0,21.0,60.0,132.0
620415,214.785714,8965.0,1131.0,1152.0,1172.0,1084.0,801.0,DOVE SHAMPOO/多芬 洗发,26.9,False,0.0,32.0,32.0,38.0,43.0,70.0,12168,196,190422.0,449,483,1,1,1.0,44168F8617EE445CDC39E4B23E4E2DA4,30010202,"1316,1386,11922",【京东超市】多芬(DOVE)洗发乳 柔韧顺滑400ml(新旧包装随机发放)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""620415"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""所有人群"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:07.230,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,2740.0,0.0,8766.0,159.0,40.0,98.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,620415,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""460.00g""",87,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""所有人群""",4142.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,14.0,11.0,21.0,96.0,132.0
754464,100.75,4111.0,1634.0,1670.0,1578.0,1707.0,1126.0,DOVE SHAMPOO/多芬 洗发,40.59,False,0.0,24.0,25.0,28.0,29.0,44.0,12168,196,190422.0,449,483,1,1,1.0,F579C16C35CE7F35EEA54FC14370F3B7,30010202,"1316,1386,11922",【京东超市】多芬(DOVE)洗发乳 养根韧发375ml(新旧包装随机发放)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""754464"",""商品毛重"":""430.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:18.970,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,2740.0,0.0,3978.0,98.0,35.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,754464,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""430.00g""",8,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,1.0,11.0,21.0,60.0,132.0
1066951,210.357143,38331.0,1239.0,1325.0,1263.0,1037.0,938.0,DOVE SHAMPOO/多芬 洗发,40.59,False,0.0,43.0,44.0,47.0,49.0,49.0,12168,196,190422.0,449,483,0,1,1.0,37097C45A400B6B4A88E862D5AD1E3F9,30010202,"1316,1386,11922",【京东超市】多芬(DOVE)洗发乳 营润菁油养护375ml(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1066951"",""商品毛重"":""430.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:19:52.613,限制:此价格不与套装优惠同时享受,2016-08-31,null,True,2740.0,0.0,37355.0,626.0,350.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1066951,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""430.00g""",8,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,1.0,11.0,21.0,60.0,132.0
1300168,86.357143,289.0,2472.0,0.0,1931.0,2035.0,1127.0,DOVE SHAMPOO/多芬 洗发,32.78,False,0.0,0.0,0.0,0.0,0.0,0.0,12168,196,190422.0,449,483,1,1,1.0,F5160B5B4C1A34114570FD0BE1DF180F,30010202,"1316,1386,11922",【京东超市】多芬(Dove))洗发乳 营润菁油养护180ml(秀发臻养系列),"{""商品名称"":""多芬洗发"",""商品编号"":""1300168"",""商品毛重"":""220.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""所有人群"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 12:57:49.363,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,2740.0,0.0,280.0,5.0,4.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1300168,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""220.00g""",19,"""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松""",18.0,"""商品产地"":""合肥""",116,"""适用人群"":""所有人群""",4142.0,"""性别"":""通用""",6386.0,11.0,0.0,1.0,0.0,0.0,21.0,96.0,132.0
1463392,736.25,2178.0,693.0,775.0,1158.0,1059.0,919.0,DOVE SHAMPOO/多芬 洗发,26.3,False,0.0,79.0,81.0,86.0,103.0,138.0,12168,196,190422.0,449,483,1,1,1.0,26634237A853B58CDF956EA4E1138CA5,30010202,"1316,1386,11922",【京东超市】多芬(Dove)男士+护理强韧洗发露 去屑洁净200ml(清爽)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1463392"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，补水/保湿，丰盈蓬松"",""净含量"":""200mL以下"",""性别"":""男"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:16:12.913,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,2136.0,24.0,18.0,98.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1463392,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，补水/保湿，丰盈蓬松""",2.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""男""",440.0,11.0,0.0,1.0,11.0,1.0,21.0,60.0,17.0
1463408,430.035714,12917.0,626.0,727.0,942.0,660.0,862.0,DOVE SHAMPOO/多芬 洗发,46.7,False,0.0,52.0,58.0,63.0,73.0,110.0,12168,196,190422.0,449,483,1,1,1.0,9A9A47B05F050E3076F83A968FEBA257,30010202,"1316,1386,11922",【京东超市】多芬(Dove)男士+护理强韧洗发露 去屑洁净400ml(清爽)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1463408"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，丰盈蓬松"",""净含量"":""201-400ml"",""性别"":""男"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:14:12.893,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,12637.0,189.0,91.0,98.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1463408,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""460.00g""",87,"""功效"":""去屑止痒，柔顺/滋养，丰盈蓬松""",3.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""男""",440.0,33.0,0.0,1.0,14.0,0.0,21.0,60.0,17.0
1463416,502.642857,3271.0,903.0,848.0,1147.0,1343.0,941.0,DOVE SHAMPOO/多芬 洗发,26.18,False,0.0,73.0,77.0,79.0,88.0,121.0,12168,196,190422.0,449,483,1,1,1.0,385EDDFEC7C54671E700ECFF0AA4874B,30010202,"1316,1386,11922",【京东超市】多芬(Dove)男士护理强韧洗发露 养根健发200ml(滋养+修护)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1463416"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松"",""净含量"":""200mL以下"",""性别"":""男"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:00:42.593,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,3194.0,51.0,26.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1463416,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松""",18.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""男""",440.0,11.0,0.0,1.0,11.0,0.0,21.0,60.0,17.0
1463425,397.464286,1083.0,1044.0,1065.0,1386.0,1127.0,1026.0,DOVE SHAMPOO/多芬 洗发,26.3,False,0.0,85.0,89.0,94.0,114.0,144.0,12168,196,190422.0,449,483,1,1,1.0,ED4BC518A10CF11A33456CE3F98644D8,30010202,"1316,1386,11922",【京东超市】多芬(Dove)男士护理强韧洗发露 多效养护200ml(滋润+养护)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1463425"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松"",""净含量"":""200mL以下"",""性别"":""男"",""适用人群"":""成人"",""适合发质"":""干性"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:03:38.887,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,1053.0,24.0,6.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1463425,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松""",18.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""男""",440.0,11.0,0.0,1.0,11.0,0.0,21.0,60.0,17.0
1463429,1092.75,2725.0,540.0,633.0,819.0,837.0,675.0,DOVE SHAMPOO/多芬 洗发,26.18,False,0.0,159.0,170.0,180.0,197.0,241.0,12168,196,190422.0,449,483,1,1,1.0,4542E0744B81E87D7D0D97BF274C1E91,30010202,"1316,1386,11922",【京东超市】多芬(Dove)男士+护理强韧洗发露 净透清爽200ml(控油+薄荷+清爽)(洗发水),"{""商品名称"":""多芬洗发"",""商品编号"":""1463429"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松"",""净含量"":""200mL以下"",""性别"":""男"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:16:29.040,满减:满199.00减100.00,2016-08-31,null,0,2740.0,0.0,2653.0,50.0,22.0,97.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,1463429,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿，丰盈蓬松""",18.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""男""",440.0,11.0,0.0,1.0,11.0,0.0,21.0,60.0,17.0
339243,1124.857143,0.0,788.0,909.0,1023.0,946.0,606.0,DOVE SHAMPOO/多芬 洗发,15.9,0,0.0,39.0,47.0,50.0,61.0,103.0,12168,196,190422.0,449,483,0,0,1.0,56363DF19DF1FD9778A16A93BDF648D8,30010202,"1316,1386,11922",【京东超市】多芬(Dove)密集滋养修护洗发乳200ml (新老包装随机发货),"{""商品名称"":""多芬洗发"",""商品编号"":""339243"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:15:55.870,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,339243,1.0,2.0,1.0,0.0,"""净含量"":""200mL以下""",538.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""240.00g""",104,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,11.0,0.0,1.0,11.0,11.0,21.0,60.0,132.0
339257,303.357143,0.0,1116.0,0.0,1368.0,987.0,789.0,DOVE SHAMPOO/多芬 洗发,26.9,0,0.0,23.0,27.0,28.0,38.0,56.0,12168,196,190422.0,449,483,0,0,1.0,123CCC4CACE4A48A652211C8950C967E,30010202,"1316,1386,11922",【京东超市】多芬(Dove)日常滋养修护洗发乳400ml (新老包装随机发货),"{""商品名称"":""多芬洗发"",""商品编号"":""339257"",""商品毛重"":""460.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:13:16.320,限制:此价格不与套装优惠同时享受,2016-08-31,null,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬洗发,23,0.0,1.0,0.0,0.0,多芬,DOVE,339257,1.0,2.0,1.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""多芬洗发""",25,"""商品毛重"":""460.00g""",87,"""功效"":""柔顺/滋养，补水/保湿""",127.0,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121.0,"""性别"":""通用""",6386.0,33.0,0.0,1.0,14.0,11.0,21.0,60.0,132.0
